Date,PubDate,Author,Title,Tags,URL,Content
Unknown,Unknown,Translate By Kyaw Kyaw Win,"Hiring underage workers and violating labour rightsDec 08, 2024",Labour News,https://www.myanmarlabournews.com/en/posts/hiring-underage-workers-and-violating-labour-rights,"By Yoon Sat -Nov 16, 2024

The New TOP LOTUS CO., LTD factory, located near Minthar Gyi Maung Pyo Road and Bogyoke Main Road in Hlaing Tharyar Township, Yangon Region, has been reported for exploiting underage workers and violating labor rights.

The factory, owned by a Chinese national, employs over 1,000 workers to manufacture the brand named COLIN'S, and it operating without a trade union.

Among the workforce, over 50 young workers under the legal working age and without proper health certifications are being made to work alongside adult workers under the same conditions.

Violations cited include failure to provide legally mandated labor rights such as leave entitlements, refusal to grant necessary leave even during emergency situations, and a policy of deducting wages for sick leave. Workers said that the factory limits medical leave to three days and deducts wages for absences due to illness. In addition, workers claim they are cut overtime pay and allowances such as a daily wage + support stipend of 7,800 MMK, an attendance bonus of 30,000 MMK, and skills allowances for a leave.

Furthermore, workers report being subjected to excessive output demands. One production line of over 90 workers is required to produce 35 garments per hour.

""The employer subject workers who cannot meet the unfair output demands to daily verbal abuse and scolding from supervisors. Since the output demands are high and it is difficult to meet the numbers demanded by the employers, workers have to sew without going to the bathroom or drinking water. Even then, it is hard to meet the targets. Workers, unwilling to endure the verbal abuse, are forced to push themselves to the limit,"" said a worker.

The factory provides a support stipend of 7,800 MMK and pays 6,800 MMK for holidays, but does not pay the regular attendance bonus of 30,000 MMK to HP workers. HP workers are working under the same roof and performing the same tasks, but the employers differentiate in paying the regular daily wage, causing workers to suffer losses.

""There are two sub-factories in the factory, Factory 1 and Factory 2. There is no regular ferry service for workers. Ferry rides are very overcrowded in the morning and evening. Most workers from the Bogyoke market are unable to board the crowded ferries, so they have to walk long distances,"" a worker said.

Workers have put forward the following demands regarding the violations:

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"IndustriALL has announced plans to file additional complaints against brands that continue operations in Myanmar and violating labor rightsDec 08, 2024",Labour News,https://www.myanmarlabournews.com/en/posts/industriall-has-announced-plans-to-file-additional-complaints-against-brands-that-continue-operations-in-myanmar-and-violating-labor-rights,"By Ma Ma -Nov 16, 2024

Although there is clear and significant evidence of labor rights violations in Myanmar, some brands continue their operations in the country, and IndustriALL plans to file additional complaints against them, according to General Secretary Atle Høie.

Currently, IndustriALL, in collaboration with the Confederation of Trade Unions Myanmar (CTUM) and the Industrial Workers’ Federation of Myanmar (IWFM), has filed complaints with the OECD’s National Contact Points (NCPs) against fashion brands such as Next, New Yorker, and LPP for their continued operations in Myanmar and violations of OECD guidelines.

“There is significant evidence of systemic violations of workers’ rights and brands that remain in Myanmar cannot claim ignorance of the abuses. The largest global brands have already left the country–brands that stay prioritize profits over human and workers’ rights. We are considering filing further complaints regarding other brands that remain,” said Atle Høie.

n Myanmar's collapsing economy, the garment industry has become a critical source of foreign income for the military regime, according to IndustriALL.

Furthermore, IndustriALL is actively working to ensure the safe disinvestment and responsible withdrawal of international brands investing in Myanmar.

In 2022, IndustriALL held discussions with brands operating in Myanmar and established theFramework Principles of a Brand’s Responsible Business Disengagement from Myanmar.

A garment worker expressed frustration, saying, “We make clothes for international brands, but no one sees our struggles or the rights violations we endure. Factories pretend to offer full labour rights when buyers visit, but we continue to suffer. Even when these issues are exposed in the media, the buyers act like they don’t hear or see anything.”

Workers in Myanmar report being denied legal leaves, forced into excessive overtime, pressured to produce beyond their capacity, lack of access to basic necessities such as clean drinking water, hygienic restrooms and safe, well-ventilated working conditions and these ongoing violations highlight the urgent need for action to protect labor rights in the country.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"Workers at Prettex Myanmar Factory forced to work excessive overtime although chief officer of Department of Labour Relations had investigatedDec 08, 2024",Labour News,https://www.myanmarlabournews.com/en/posts/workers-at-prettex-myanmar-factory-forced-to-work-excessive-overtime-although-chief-officer-of-department-of-labour-relations-had-investigated,"By Citizen Journalists -Nov 15, 2024

Workers at Prettex Myanmar Factory in Shwe Pyi Thar Township reported about continuous overtime without break. On November 14, workers were assigned to work extended hours, including all-night overtime, prompting them to contact the chief officer of Department of Labour Relations. Despite the complaint, workers continued their overtime though the whole night.

""Last Sunday, we had to work overtime, and now we're forced to do all-night overtime again—we’re extremely exhausted. When they call for overtime, they don’t ask our consents; they just write down our names and make us sign afterward, even including mothers with young children. Saying ‘no’ is not an option. We contacted the labor officer at 12:30 PM, but they only arrived at 10 PM. By that time, the overtime was nearly finished, and even after the inspection, nothing changed. After we complained, they stopped calling for all-night and all-morning shifts and said they would change the hours from 6 PM to 7 PM temporarily, promising to return to normal hours at 6 PM. However, it’s been two months now, and we’re still working these shifts, with all-night and mid-night overtime shifts starting again as well. Ever since the Thadingyut holidays, we haven’t had a single rest day, and if we refuse OT, supervisors threaten us to resign. ven now, we reached out to the labor officer for help, but after inspecting, nothing changed. Workers are still being forced to do all-night shifts,"" said one factory worker.

Although the labor officer was informed about the forced all-night overtime that afternoon and witnessed workers doing all-night shifts during the factory inspection, no action was taken, leaving the workers to continue suffering.

The regular working hours at the factory are from 7:30 AM to 7 PM on weekdays, and 7:30 AM to 5 PM on Saturdays, according to employees.

Under a directive issued in 2022 by the Department of Labor Inspection, overtime hours must not exceed 20 hours per week, and factories must seek prior approval from labor authorities and secure workers’ consent through signed agreements.

Prettex Myanmar Factory, located in the Thar Dhu Kan Industrial Zone in Shew Pyi Thar Township, employs around 1,000 workers and is fully operating by foreign investment and owned by Chinese national, the factory manufactures brands such as ""Have a Wonderful Day"" ""Chinese National Geography"" and ""Reserved"".

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"Daily income of workers in Myanmar has fallen below the cost of a bowl of tomato fish paste curryDec 08, 2024",Labour News,https://www.myanmarlabournews.com/en/posts/daily-income-of-workers-in-myanmar-has-fallen-below-the-cost-of-a-bowl-of-tomato-fish-paste-curry,"By Yoon Sat -Nov 15, 2024

The unadjusted minimum daily wage in Myanmar has become insufficient to afford the rising cost of living, with the price of a single bowl of tomato fish paste curry now exceeding the daily wage of the workers.

As commodity prices soar, a bowl of this basic dish costs between 6,000 MMK and 7,000 MMK, while the daily minimum wage remains at just 4,800 MMK, making it increasingly out of reach for workers.

To prepare a bowl of tomato fish paste curry, costs include 20 kyat thars (326g) of tomatos (2,400 MMK), green chilies (500 MMK), coriander leaves (500 MMK), fermented fish paste (1,000 MMK), 10 kyat thars (163g) of cooking oil (1,000 MMK), and side vegetables such as roselle leaves or sour greens. These add up to 6,000-7,000 MMK per meal, highlighting the disparity between wages and basic food costs.

“The daily wage has not increased from 4,800 MMK. They only raised the allowance by 1,000 MMK. But while allowances go up slightly, commodity prices have doubled, making it even harder to cope. Cooking a bowl of tomato fish paste curry can cost up to 7,000 or 8,000 MMK. It’s not just meat or fish prices that are rising; even vegetables are becoming unaffordable,” a worker said.

Myanmar's minimum daily wage of 4,800 MMK has been unchanged since it was established in 2018. Though the government increased allowances by 1,000 MMK twice in recent years, bringing the total daily pay to 6,800 MMK, this adjustment has done little to offset the rising cost of living.

“My monthly salary is around 350,000 MMK after working for two years. That includes overtime pay. Without overtime, it’s just about 280,000 MMK. It’s still not enough. Commodity prices keep rising steadily. Even if wages are increased by 1,000 MMK per day, that’s only 30,000 MMK more per month, which doesn’t make much difference,” another worker said.

According to Myanmar’s labor law, minimum wages are supposed to be reviewed and revised every two years. However, no adjustments have been made since 2018. Although the government added a 1,000 MMK allowance in October 2023, the base minimum wage of 4,800 MMK remains unchanged. As a result, workers are struggling to meet basic living costs amidst skyrocketing prices.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"IndustriALL Global Union has filed complaints against fashion brands Next, New Yorker, and LPP for ignoring and profiting from ongoing labor rights violations in Myanmar.Dec 08, 2024",Labour News,https://www.myanmarlabournews.com/en/posts/industriall-global-union-has-filed-complaints-against-fashion-brands-next-new-yorker-and-lpp-for-ignoring-and-profiting-from-ongoing-labor-rights-violations-in-myanmar,"By Ma Ma -Nov 15, 2024

Despite continuous reports of labor and human rights abuses under Myanmar's military rule, major fashion brands such as Next, New Yorker, and LPP continue to place orders in the country, turning a blind eye to these violations. IndustriALL Global Union, in collaboration with the Confederation of Trade Unions Myanmar (CTUM) and the Industrial Workers’ Federation of Myanmar (IWFM), has lodged formal complaints with the National Contact Points (NCPs) of the Organization for Economic Co-operation and Development (OECD).

The complaints allege that these brands have breached the Multinational Enterprises on Responsible Business Conduct, which require companies to operate ethically and responsibly regarding human and labour rights.

“Brands that stay in Myanmar are benefiting from an environment of fear, forced labour, and exploitation. There are widespread, comprehensive reports on the extensive violations of workers’ rights and there is no freedom of association in the country. Human rights due diligence requires worker involvement and independent verification, which is impossible under the military rule,” said Atle Høie, IndustriALL’s General Secretary.

IndustriALL has been advocating for international brands to disinvest responsibly from Myanmar. In 2022, IndustriALL introduced theFramework Principles of a Brand’s Responsible Business Disengagement from Myanmar, urging brands to safely withdraw their operations. Brands like Primark, New Look, Inditex, H&M, Lidl, and Fast Retailing have adhered to this framework.

“We have been urging multinational companies to exit from Myanmar as their existence contributes to the severe violations of human rights and labour rights in the country. The brands pretend they comply with the OECD guidelines and human rights due diligence, which is impossible under a military dictatorship. Industrial zones are under martial law and the right to freedom of association is banned. The ILO's Commission of Inquiry investigated and confirmed the severe violations of freedom of association and forced labour in Myanmar, and yet companies continue their business and ignore international guidelines and ILO conventions,” said Khaing Zar Aung, IWFM President.

According to the Business & Human Rights Resource Centre, as of June 2024, 556 cases of labor and human rights violations were documented in 266 factories linked to international brands operating in Myanmar.

“There is significant evidence of systemic violations of workers’ rights and brands that remain in Myanmar cannot claim ignorance of the abuses. The largest global brands have already left the country–brands that stay prioritize profits over human and workers’ rights. We are considering filing further complaints regarding other brands that remain,” sajd Atle Høie.

After the military coup, domestic workers in Myanmar have faced forced labor, wage deductions, exploitations and the loss of legal rights and suppressed by the employers by using the military and police forces to exert pressure.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"70% of workers are employed as day laborers at He MeT Company Limited and numerous violations were reportedDec 08, 2024",Labour News,https://www.myanmarlabournews.com/en/posts/70-of-workers-are-employed-as-day-laborers-at-he-met-company-limited-and-numerous-violations-were-reported,"By Ma Ma -Nov 14, 2024

Workers from He MeT Company Limited factory said the factory employs over a thousand workers, but 70% of them are categorized as day laborers.

This factory, owned by a Chinese national and is located at near Twin Thin Tike Wun U Tun Nyo Street, Ahlal Village,Hlaing Thar Yar Township, The factory manufactures brands such as OUTDOOR, MAKE TODAY AMAZING, Pageone, and JEAN PASCALE.

“Workers who have not completed six months of employment are classified as day laborers. The factory has over a thousand workers, but only around 300 are confirmed as permanent employees. The remaining 700 are day laborers. Those who haven’t completed six months need to work from 12:00 PM to 7:00 PM on Saturdays without receiving overtime pay. When audits from brands came, these 700 workers are hidden in graages,” a factory worker stated.

In terms of output demands, each production line—comprising 57 workers, including machine operators, supervisors, leaders, and helpers—is required to meet output targets, such as sewing up to 50 jackets per person per hour.

For two-point stitching tasks, workers are required to sew up to 100 items per hour.

“If production targets are not met, supervisors verbally abuse the workers. The factory even employs child laborers aged 13, 14, and 15. These children are forced to work in roles such as helpers, loaders, and even sewing machine operators. They are demanded the same output as adult workers but are paid significantly less. The wages for underage laborers are unfairly reduced,” another worker reported.

When urgent orders come in, daily wage workers are sometimes not called in to work, resulting in wage cuts. Furthermore, the lack of official confirmation as permanent employees causes additional financial and legal disadvantages for the workers.

“One female worker was slapped for being accused of supernatural affairs. She didn’t dare report it at home. If workers are injured on the job, the factory does not take responsibility. Up to 65 workers are crammed into a single 14-foot ferry truck for transportation, which often arrives late. Workers are also denied legal and emergency leave is refused. Missing a day results in fines, including a deduction of 5,800 MMK daily wage plus 1,000 MMK each from subsidy and attendance bonus. Workers are fined differently, depending on grade: Grade A loses 6,000 MMK, Grade B loses 5,000 MMK, and Grade C loses 4,000 MMK. No medical care is provided, and the toilets are in unsanitary conditions. Moreover, a supervisor from Line 11 reportedly deducted 800,000 MMK from workers' performance bonuses, claiming only 300,000 MMK could be paid to 57 workers,” the worker added.

The factory workers have reported these issues to the Industrial Workers’ Federation of Myanmar (IWFM) for assistance.

The workers are demanding several changes, including fair treatment of young and adolescent workers, provision of legal leave entitlements, appointment of workers as permanent employees after three months, backdate payment of overtime wages for working up to 12 hours nightly for two consecutive months, resolution of inadequate transportation services and reimbursement of the remaining 500,000 MMK of performance bonuses that were deducted by the Line 11 supervisor.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"LITA MYANMAR Co., Ltd Denies Legal Leave and Calls Police for Unlawful DismissalsDec 08, 2024",Labour News,https://www.myanmarlabournews.com/en/posts/lita-myanmar-co-ltd-denies-legal-leave-and-calls-police-for-unlawful-dismissals,"By Ma Ma -Nov 13, 2024

Workers from LITA MYANMAR Co., Ltd, a Chinese-owned factory, report that they are being denied their legally entitled leave and that police are being used to enforce unlawful dismissals.

The factory is located in at the Shwe Pyi Thar Industrial Zone (4), Shwe Pyi Thar Township and employs over 700 workers. It produces BURTLE, CONVERSE, Golden Bear, CYCLE ECO, and DUNLOP REFINED brands and engages in multiple labor rights violations.

“We can’t take casual leave or medical leave at all. The pay slip doesn’t even list medical leave or casual leave as options. Even if we bring a medical certificate from social security, the factory still doesn’t allow sick leave. If a worker misses just one day for health reasons, they suffer deductions. Sometimes, if we take just half a day off for family emergencies, we lose 5,000 kyats from our regular wage,” said one worker, who asked to remain anonymous.

The factory is also said to discriminate in its pay practices, giving only 4,800 kyats as daily wages plus a 1,000-kyat allowance to cleaning staff and helpers. However, the second 1,000-kyat allowance that should have been added is not being paid. When labor inspectors visited the factory, the General Manager pressured the cleaning supervisor to say that they were receiving full pay, making it difficult for workers to speak up about their grievances.

“They fired a cutting supervisor by claiming he was collecting money from workers, without providing any severance pay. When the factory couldn’t dismiss him, they brought in the police and forced them out by force. This supervisor had over 10 years of service in the factory. Now, they’re left without any compensation, and they’re using the police to intimidate workers and carry out dismissals for matters that don’t concern law enforcement. Even when going to the restroom or drinking water, we face verbal abuse from supervisors,” another worker shared.

In addition, workers report that security staff verbally abuse them at the entrance. If they put Thanaka (a traditional Burmese cosmetic) on, security guards take photos and report them to the office, where they are forced to signed warning. While the employment contract does not prohibit wearing Thanaka, the factory force the workers to sign warnings and dismiss without compensation.

Currently, LITA MYANMAR workers have reached out to the Industrial Workers Federation of Myanmar (IWFM) for help with these workplace violations.

Workers are demanding that they be granted their legally entitled leave, the additional 1,000-kyat allowance be paid to cleaning staff and helpers, security staff be instructed to stop verbally abusing workers, and the factory stop using police to intimidate and unlawfully dismiss workers.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"Rising Cost of Living Makes Workers to StruggleDec 08, 2024",Labour News,https://www.myanmarlabournews.com/en/posts/rising-cost-of-living-makes-workers-to-struggle,"By Yoon Sat -Nov 13, 2024

As prices continue to rise, workers are finding it increasingly difficult to make ends meet, especially as there has been no change to the basic minimum wage. Instead, only a 1,000 kyat increase in the subsidies has been granted twice in succession.

“It’s not enough. Prices are gradually going up all the time. The increase only amounts to about 2,000 kyats a day, or around 60,000 kyats a month, which doesn’t help. Just for rent, we pay 65,000 kyats for two people,” one worker explained.

In Myanmar, the minimum daily wage of 4,800 kyats, set in 2018, has not been revised. With the rising inflation and soaring prices since the military takeover, low-wage workers who earn just 600 kyats per hour and 4,800 kyats per day are facing financial pressures up to three to five times greater, according to labor activists.

“Wages may have gone up, but prices go up as well. It doesn’t make a difference. We have to cut back. There’s no way to save. What we send home and the expenses we use ourselves don’t match what we earn. Prices are also rising drastically for essential items like rice and cooking oil. A can of oil that used to be 3,000 kyats now costs 5,000. Even if wages increase, constant price hikes make it hard to get by. It’s just enough to eat, but we can’t even buy clothes. With prices rising, all our money goes just toward food,” said a female factory worker.

Currently, even though basic industrial workers are earning around 400,000 kyats a month including overtime, most are only receiving around 300,000 kyats, which is insufficient for their living expenses.

“The minimum wage was set in 2018 and has not been revised since then. Normally, it should be reviewed every two years. Now it’s already 2024, and there’s been no change except for a slight increase in the allowance. The basic minimum wage of 4,800 kyats is not enough to live on. Instead of just increasing the allowance, the essential minimum wage itself should be raised,” said a labor rights activist.

In 2018, Myanmar’s minimum wage was set at 4,800 kyats per day for an 8-hour workday, applied uniformly without distinction by region or type of work. At that time, there were already calls for the minimum wage to be increased to 5,600 kyats. Now, six years later, as prices have surged to unprecedented levels, there are demands for a daily wage of 10,000 kyats. However, the military council has kept the daily wage at 4,800 kyats, only increasing the allowance by 1,000 kyats twice.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"Interpreter Illegally Manages SHAN DOIVG HUAYI Factory, Imposes Unrealistic Output DemandsDec 03, 2024",Labour News,https://www.myanmarlabournews.com/en/posts/interpreter-illegally-manages-shan-doivg-huayi-factory-imposes-unrealistic-output-demands,"ByMa Ma -Nov 13, 2024

Workers from Chinese owned SHAN DOIVG HUAYI (MYANMAR INDUSTRY CO., LTD) factory said that an interpreter is managing the factory without legal authority, and output demands are set higher than what workers can realistically achieve

The SHAN DOIVG HUAYI (MYANMAR INDUSTRY CO., LTD) factory, owned by a Chinese national, operates in the Shwe Lin Ban Industrial Zone in Hlaing Thar Yar Township, employing over 600 workers. Workers are tasked with sewing combined items like pants and jackets for a Japanese brand.

“There are 40 people per line, and they are asking us to produce over 50 pieces per hour. Each worker has to sew about 2 to 3 points per garment. Since its Japanese products, there’s detailed work involved. It’s hard to meet their target. If we don’t meet their output demands, we’re forced to work overtime for free until midnight. If workers refuse overtime, the female interpreter calls them in and scolds them. She even threatens to fire those who don’t comply. There’s no manager or HR in the factory,” one worker explained.

Due to the factory’s failure to provide legally mandated benefits, workers reportedly face deductions of about 40,000 kyats for even a single missed day of work.

Additionally, the factory employs over 40 underage day workers. While management promises to hire them as permanent employees after three months, they instead end up dismissing workers.

“We receive 8,000 kyats per day, including allowance and attendance bonuses. On days off, we’re only paid 6,800 kyats. Overtime is paid at 1,700 kyats per hour, and workers with multi-point skills receive an extra 20,000 kyats along with a regular bonus of 30,000 kyats. However, if there are no orders, they close the factory on Sundays and Mondays without consulting the workers. When orders come in, they call us back whenever they want, treating days off however they please,” workers reported.

The factory environment also has several issues: inadequate ventilation due to a lack of fans, insufficient drinking water, no medicine in the clinic, unsanitary toilets, no lighting on the path to the toilets, and overcrowded ferry buses for transportation.

Workers have reached out to the Industrial Workers Federation of Myanmar (IWFM) for assistance regarding the poor conditions in the factory.

The workers’ requests include improvements to toilet facilities, fair scheduling for work days off based on order demands rather than the employer’s discretion, solutions for transportation difficulties, job security for workers completing their three-month probation without arbitrary dismissal, access to legally mandated leave, realistic production targets, and an end to the abusive language and unauthorized control by the female interpreter.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"Worker Fired from Renowned Brand Manufacturing Factory for Refusing OvertimeDec 03, 2024",Labour News,https://www.myanmarlabournews.com/en/posts/worker-fired-from-renowned-brand-manufacturing-factory-for-refusing-overtime,"ByYoon Sat -Nov 12, 2024

Her Mite Co., Ltd, a factory located at Jade Street, Thar Dhu Kan Industrial Zone, Shwe Pyi Thar Township, which manufactures products for a well-known brand, reportedly dismissed a worker for refusing to work overtime.

""The worker had only been employed for a few months. We have already reported,"" said a person assisting the worker.

The factory is a toy manufacturing factory known for manufacturing NICI Bean Bags, a famous brand.

According to reports, on October 29, around 9:30 a.m., a QC employee went to the clinic to request medication when a line leader, Ma—, arrived and informed them of their termination.

""The Chinese lady and the interpreter told me they didn’t like me anymore and that I was being dismissed for refusing to work overtime. Around 12:30 p.m., the Chinese interpreter, Ma---, gathered all the employees in a meeting and announced my termination by name. When I asked for a reason, saying they couldn’t just fire me without a valid reason, Ma Lulu responded, 'If you want a reason, I’ll find a reason to fire you,'"" the worker reported.

On November 7, around 4:20 p.m., the Chinese interpreter, Ma—, came to the workplace and accompanied the worker to the HR office. Once there, Manager Ma—reportedly told the worker that they were being dismissed because they couldn’t meet the factory’s hourly rate and that they were free to file a complaint if they wished.

The dismissed employee also complaint that there are many other employees with lower productivity. When they asked why they weren’t being dismissed, they said it was because the QC employee refused to work until 9 or 10 p.m. for overtime. They told me that if her that if she didn’t like it, she could file a complaint anywhere I wanted,"" the worker recounted from the office conversation.

Dismissing an employee without any other misconduct, citing only their refusal to work overtime, constitutes a violation of labor laws and infringes upon workers’ rights. The individual assisting the dismissed worker confirmed that they would support the worker in standing up for their rights.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"Unilateral Violations of EC Contracts by EmployersDec 03, 2024",Labour News,https://www.myanmarlabournews.com/en/posts/unilateral-violations-of-ec-contracts-by-employers,"By Ma Ma -Nov 12, 2024

Since the military coup, employers have increasingly been unilaterally violating Employment Contract (EC) agreements, which are contracts between employers and workers regarding employment terms.

Before the takeover, the Department of Labour had been actively working to ensure that factories, workplaces, and companies established employment contracts between employers and employees, using these agreements to resolve disputes in line with the terms set forth in the contracts.

Employment contracts typically include clauses on probation periods, wages, contract duration, working hours, leave, public holidays, paid time off, overtime, food arrangements during working hours, medical care, transport arrangements to and from the workplace, worker conduct, and other general terms.

Currently, employers are unilaterally revising the terms set in these contracts.

“Now, even though contracts are in place, they don’t mean much anymore. Even if we report violations of contract terms, the authorities don’t take any action. They say that the contracts we signed are no longer relevant. Some factories don’t even bother signing contracts anymore,” said one factory worker.

According to the Employment and Skills Development Law of 2013, an employment contract must be signed within 30 days from the time a worker is hired.

Additionally, employment contracts must align with existing laws and regulations. It is stated that “the provisions set in the contract must be consistent with existing laws, and the rights of workers in the contract must not be less than those prescribed by law.”

“I’ve been working here for a year, and I still don’t have an EC contract. There are a lot of violations happening at the factory,” said an employee at Real Star, a factory owned by a South Korean national.

Currently, the Ministry of Labour is weak in taking action against unilateral violations by employers, and there is a lack of systematic oversight, education, and inspections of business owners.

“We can’t just ignore EC contract issues and say they’re no longer important. Right now, there are more and more cases of contract violations, and some factories are even refusing to sign contracts altogether. The ministry’s level of accountability has become seriously lacking,” said a labor rights activist.

Since the military coup, the Ministry of Labour has stopped upholding legal standards and is now acting in line with the wishes of employers.

There is also no accountability in addressing the rights violations faced by workers. Instead, workers without the means to pursue legal cases are being pressured to file lawsuits.

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
Unknown,Unknown,Translate By Kyaw Kyaw Win,"Nearly 3,000 Workers Protest, Demanding Increased Overtime PayDec 03, 2024",Labour News,https://www.myanmarlabournews.com/en/posts/nearly-3000-workers-protest-demanding-increased-overtime-pay,"By Hsu Latt Phyu -Nov 12, 2024

Nearly 3,000 workers from HANDA (YANGON) GARMENT CO., LTD, located in the Shwe Lin Ban Industrial Zone at U Shwe Win Road, Hlaing Tharyar Township, Yangon are staging a protest to demand fair treatment in the workplace regarding being paid only 1,200 kyats per hour for overtime and 1,400 kyats per hour for work until 8 p.m. Additionally, they face excessive production targets, denial of legally entitled leave, and verbal abuse in the workplace.

A worker explained, ""The main reason we're protesting is that we’re not receiving our legal entitlements in the workplace, and the overtime pay is only 1,200 kyats per hour. That’s why so many workers have come together to demand fair treatment.""

Currently, the factory’s wage structure includes a daily allowance of 7,800 kyats, overtime pay at 1,200 kyats per hour, and a regular pay rate of 20,000 kyats. However, workers report that their wages are lower than those in other factories and are insufficient to cover basic expenses like rent. Despite working standard overtime of 2 hours, they are only paid 1,200 kyats per hour and 1,400 kyats per hour if they work until 8 p.m. or later. Due to the low overtime rate, workers have decided to protest.

The factory’s output demands are set at 200 to 250 pieces per hour per worker, with each worker expected to complete 4 to 5 points at the same time. However, if workers do not meet these targets, they are sometimes required to work unpaid overtime on Sundays until 8 p.m. to meet the quotas.

""If we refuse to work overtime, the line supervisors verbally abuse us in front of everyone. Both male and female workers are publicly shamed, leading many to quit out of embarrassment. We don’t receive any leave benefits, and the supervisors are now threatening workers involved in the protest, saying they’ll retaliate if we continue,"" an worker who don’t want to be named shared.

The workers’ demands are:

To uphold the rule of law needed to improve the social-economic life of the working class in Myanmar. To help the transition to democracy as media role in the workforce gender equity."
